NUM_TURNO;NUM_ZONA;NUM_SECAO;DESCRICAO_CARGO;NUM_VOTAVEL;QTDE_VOTOS
2;174;238;PREFEITO;12;134
2;174;238;PREFEITO;20;54
2;174;238;PREFEITO;95;6
2;174;238;PREFEITO;96;6
2;174;239;PREFEITO;12;122
2;174;239;PREFEITO;20;92
2;174;239;PREFEITO;95;5
2;174;239;PREFEITO;96;5
2;174;240;PREFEITO;12;90
2;174;240;PREFEITO;20;93
2;174;240;PREFEITO;95;6
2;174;240;PREFEITO;96;5
2;174;241;PREFEITO;12;171
2;174;241;PREFEITO;20;94
2;174;241;PREFEITO;95;9
2;174;241;PREFEITO;96;15
2;174;242;PREFEITO;12;135
2;174;242;PREFEITO;20;91
2;174;242;PREFEITO;95;3
2;174;242;PREFEITO;96;6
2;174;243;PREFEITO;12;115
2;174;243;PREFEITO;20;158
2;174;243;PREFEITO;95;5
2;174;243;PREFEITO;96;12
2;174;244;PREFEITO;12;123
2;174;244;PREFEITO;20;92
2;174;244;PREFEITO;95;6
2;174;244;PREFEITO;96;6
2;174;245;PREFEITO;12;134
2;174;245;PREFEITO;20;96
2;174;245;PREFEITO;95;2
2;174;245;PREFEITO;96;8
2;174;246;PREFEITO;12;156
2;174;246;PREFEITO;20;122
2;174;246;PREFEITO;95;9
2;174;246;PREFEITO;96;12
2;174;247;PREFEITO;12;81
2;174;247;PREFEITO;20;97
2;174;247;PREFEITO;95;5
2;174;85;PREFEITO;12;153
2;174;85;PREFEITO;20;137
2;174;85;PREFEITO;95;8
2;174;85;PREFEITO;96;8
2;174;86;PREFEITO;12;190
2;174;86;PREFEITO;20;118
2;174;86;PREFEITO;95;6
2;174;86;PREFEITO;96;8
2;174;87;PREFEITO;12;149
2;174;87;PREFEITO;20;103
2;174;87;PREFEITO;95;6
2;174;87;PREFEITO;96;14
2;174;88;PREFEITO;12;151
2;174;88;PREFEITO;20;133
2;174;88;PREFEITO;95;7
2;174;88;PREFEITO;96;18
2;174;89;PREFEITO;12;166
2;174;89;PREFEITO;20;118
2;174;89;PREFEITO;95;11
2;174;89;PREFEITO;96;10
2;174;90;PREFEITO;12;157
2;174;90;PREFEITO;20;134
2;174;90;PREFEITO;95;8
2;174;90;PREFEITO;96;12
2;174;91;PREFEITO;12;156
2;174;91;PREFEITO;20;152
2;174;91;PREFEITO;95;3
2;174;91;PREFEITO;96;15
2;174;92;PREFEITO;12;159
2;174;92;PREFEITO;20;129
2;174;92;PREFEITO;95;10
2;174;92;PREFEITO;96;11
2;174;93;PREFEITO;12;183
2;174;93;PREFEITO;20;118
2;174;93;PREFEITO;95;10
2;174;93;PREFEITO;96;13
2;174;94;PREFEITO;12;179
2;174;94;PREFEITO;20;118
2;174;94;PREFEITO;95;11
2;174;94;PREFEITO;96;13
2;174;95;PREFEITO;12;176
2;174;95;PREFEITO;20;123
2;174;95;PREFEITO;95;9
2;174;95;PREFEITO;96;8
2;1;544;PREFEITO;12;151
2;1;544;PREFEITO;20;65
2;1;544;PREFEITO;95;6
2;1;544;PREFEITO;96;15
2;1;545;PREFEITO;12;169
2;1;545;PREFEITO;20;103
2;1;545;PREFEITO;95;6
2;1;545;PREFEITO;96;16
2;1;546;PREFEITO;12;240
2;1;546;PREFEITO;20;63
2;1;546;PREFEITO;95;11
2;1;546;PREFEITO;96;10
2;1;547;PREFEITO;12;147
2;1;547;PREFEITO;20;85
2;1;547;PREFEITO;95;6
2;1;547;PREFEITO;96;8
2;1;548;PREFEITO;12;149
2;1;548;PREFEITO;20;115
2;1;548;PREFEITO;95;7
2;1;548;PREFEITO;96;15
2;1;549;PREFEITO;12;138
2;1;549;PREFEITO;20;130
2;1;549;PREFEITO;95;9
2;1;549;PREFEITO;96;9
2;1;550;PREFEITO;12;211
2;1;550;PREFEITO;20;101
2;1;550;PREFEITO;95;3
2;1;550;PREFEITO;96;16
2;1;551;PREFEITO;12;120
2;1;551;PREFEITO;20;123
2;1;551;PREFEITO;95;4
2;1;551;PREFEITO;96;5
2;1;552;PREFEITO;12;183
2;1;552;PREFEITO;20;69
2;1;552;PREFEITO;95;5
2;1;552;PREFEITO;96;15
2;1;553;PREFEITO;12;113
2;1;553;PREFEITO;20;146
2;1;553;PREFEITO;95;7
2;1;553;PREFEITO;96;7
2;1;554;PREFEITO;12;171
2;1;554;PREFEITO;20;109
2;1;554;PREFEITO;95;6
2;1;554;PREFEITO;96;12
2;1;555;PREFEITO;12;136
2;1;555;PREFEITO;20;143
2;1;555;PREFEITO;95;9
2;1;555;PREFEITO;96;8
2;1;556;PREFEITO;12;171
2;1;556;PREFEITO;20;122
2;1;556;PREFEITO;95;3
2;1;556;PREFEITO;96;16
2;1;557;PREFEITO;12;214
2;1;557;PREFEITO;20;89
2;1;557;PREFEITO;95;8
2;1;557;PREFEITO;96;18
2;1;558;PREFEITO;12;235
2;1;558;PREFEITO;20;47
2;1;558;PREFEITO;95;10
2;1;558;PREFEITO;96;18
2;1;559;PREFEITO;12;174
2;1;559;PREFEITO;20;54
2;1;559;PREFEITO;95;7
2;1;559;PREFEITO;96;15
2;1;560;PREFEITO;12;198
2;1;560;PREFEITO;20;67
2;1;560;PREFEITO;95;9
2;1;560;PREFEITO;96;16
2;1;561;PREFEITO;12;152
2;1;561;PREFEITO;20;43
2;1;561;PREFEITO;95;5
2;1;561;PREFEITO;96;11
2;1;562;PREFEITO;12;191
2;1;562;PREFEITO;20;80
2;1;562;PREFEITO;95;11
2;1;562;PREFEITO;96;11
2;1;563;PREFEITO;12;176
2;1;563;PREFEITO;20;95
2;1;563;PREFEITO;95;4
2;1;563;PREFEITO;96;9
2;1;564;PREFEITO;12;196
2;1;564;PREFEITO;20;76
2;1;564;PREFEITO;95;3
2;1;564;PREFEITO;96;14
2;1;565;PREFEITO;12;199
2;1;565;PREFEITO;20;100
2;1;565;PREFEITO;95;9
2;1;565;PREFEITO;96;12
2;1;566;PREFEITO;12;216
2;1;566;PREFEITO;20;85
2;1;566;PREFEITO;95;7
2;1;566;PREFEITO;96;15
2;1;567;PREFEITO;12;230
2;1;567;PREFEITO;20;58
2;1;567;PREFEITO;95;5
2;1;567;PREFEITO;96;21
2;1;568;PREFEITO;12;125
2;1;568;PREFEITO;20;144
2;1;568;PREFEITO;95;8
2;1;568;PREFEITO;96;10
2;1;569;PREFEITO;12;197
2;1;569;PREFEITO;20;86
2;1;569;PREFEITO;95;10
2;1;569;PREFEITO;96;20
2;1;570;PREFEITO;12;167
2;1;570;PREFEITO;20;120
2;1;570;PREFEITO;95;6
2;1;570;PREFEITO;96;12
2;1;571;PREFEITO;12;163
2;1;571;PREFEITO;20;116
2;1;571;PREFEITO;95;8
2;1;571;PREFEITO;96;18
2;1;572;PREFEITO;12;150
2;1;572;PREFEITO;20;104
2;1;572;PREFEITO;95;5
2;1;572;PREFEITO;96;15
2;1;573;PREFEITO;12;218
2;1;573;PREFEITO;20;77
2;1;573;PREFEITO;95;9
2;1;573;PREFEITO;96;19
2;1;574;PREFEITO;12;149
2;1;574;PREFEITO;20;77
2;1;574;PREFEITO;95;3
2;1;574;PREFEITO;96;17
2;1;575;PREFEITO;12;113
2;1;575;PREFEITO;20;130
2;1;575;PREFEITO;95;8
2;1;575;PREFEITO;96;4
2;1;576;PREFEITO;12;237
2;1;576;PREFEITO;20;54
2;1;576;PREFEITO;95;5
2;1;576;PREFEITO;96;12
2;1;577;PREFEITO;12;166
2;2;493;PREFEITO;96;7
2;2;495;PREFEITO;12;218
2;2;495;PREFEITO;20;69
2;2;495;PREFEITO;95;9
2;2;495;PREFEITO;96;16
2;2;496;PREFEITO;12;228
2;2;496;PREFEITO;20;49
2;2;496;PREFEITO;95;13
2;2;496;PREFEITO;96;22
2;2;497;PREFEITO;12;136
2;2;497;PREFEITO;20;146
2;2;497;PREFEITO;95;6
2;2;497;PREFEITO;96;7
2;2;498;PREFEITO;12;158
2;2;498;PREFEITO;20;59
2;2;498;PREFEITO;95;11
2;2;498;PREFEITO;96;11
2;2;499;PREFEITO;12;177
2;2;499;PREFEITO;20;85
2;2;499;PREFEITO;95;8
2;2;499;PREFEITO;96;15
2;2;500;PREFEITO;12;168
2;2;500;PREFEITO;20;61
2;2;500;PREFEITO;95;7
2;2;500;PREFEITO;96;19
2;2;501;PREFEITO;12;199
2;2;501;PREFEITO;20;48
2;2;501;PREFEITO;95;4
2;2;501;PREFEITO;96;19
2;2;502;PREFEITO;12;185
2;2;502;PREFEITO;20;68
2;2;502;PREFEITO;95;6
2;2;502;PREFEITO;96;18
2;2;503;PREFEITO;12;175
2;2;503;PREFEITO;20;104
2;2;503;PREFEITO;95;10
2;2;503;PREFEITO;96;19
2;2;504;PREFEITO;12;132
2;2;504;PREFEITO;20;26
2;2;504;PREFEITO;95;5
2;2;504;PREFEITO;96;12
2;2;505;PREFEITO;12;157
2;2;505;PREFEITO;20;122
2;2;505;PREFEITO;95;10
2;2;505;PREFEITO;96;18
2;2;506;PREFEITO;12;140
2;2;506;PREFEITO;20;121
2;2;506;PREFEITO;95;7
2;2;506;PREFEITO;96;8
2;2;507;PREFEITO;12;180
2;2;507;PREFEITO;20;93
2;2;507;PREFEITO;95;5
2;2;507;PREFEITO;96;13
2;2;508;PREFEITO;12;130
2;2;508;PREFEITO;20;152
2;2;508;PREFEITO;95;3
2;2;508;PREFEITO;96;11
2;2;509;PREFEITO;12;88
2;2;509;PREFEITO;20;71
2;2;509;PREFEITO;95;5
2;2;509;PREFEITO;96;10
2;2;510;PREFEITO;12;127
2;2;510;PREFEITO;20;33
2;2;510;PREFEITO;95;5
2;2;510;PREFEITO;96;15
2;2;511;PREFEITO;12;168
2;2;511;PREFEITO;20;120
2;2;511;PREFEITO;95;8
2;2;511;PREFEITO;96;14
2;2;512;PREFEITO;12;203
2;2;512;PREFEITO;20;42
2;2;512;PREFEITO;95;7
2;2;512;PREFEITO;96;16
2;2;513;PREFEITO;12;101
2;2;513;PREFEITO;20;53
2;2;513;PREFEITO;95;5
2;2;513;PREFEITO;96;7
2;2;514;PREFEITO;12;163
2;2;514;PREFEITO;20;119
2;2;514;PREFEITO;95;6
2;2;514;PREFEITO;96;11
2;2;515;PREFEITO;12;169
2;2;515;PREFEITO;20;116
2;2;515;PREFEITO;95;12
2;2;515;PREFEITO;96;16
2;2;516;PREFEITO;12;196
2;2;516;PREFEITO;20;51
2;2;516;PREFEITO;95;6
2;2;516;PREFEITO;96;25
2;2;517;PREFEITO;12;104
2;2;517;PREFEITO;20;143
2;2;517;PREFEITO;95;6
2;2;517;PREFEITO;96;12
2;2;518;PREFEITO;12;192
2;2;518;PREFEITO;20;92
2;2;518;PREFEITO;95;6
2;2;518;PREFEITO;96;21
2;2;519;PREFEITO;12;151
2;2;519;PREFEITO;20;113
2;2;519;PREFEITO;95;2
2;2;519;PREFEITO;96;19
2;2;520;PREFEITO;12;186
2;2;520;PREFEITO;20;98
2;2;520;PREFEITO;95;11
2;2;520;PREFEITO;96;12
2;2;521;PREFEITO;12;192
2;2;521;PREFEITO;20;88
2;2;521;PREFEITO;95;8
2;2;521;PREFEITO;96;11
2;2;522;PREFEITO;12;215
2;2;522;PREFEITO;20;36
2;2;522;PREFEITO;95;8
2;2;522;PREFEITO;96;18
2;2;523;PREFEITO;12;193
2;2;523;PREFEITO;20;74
2;2;523;PREFEITO;95;10
2;2;523;PREFEITO;96;13
2;2;524;PREFEITO;12;174
2;2;524;PREFEITO;20;62
2;2;524;PREFEITO;95;7
2;2;524;PREFEITO;96;20
2;2;112;PREFEITO;12;77
2;2;112;PREFEITO;20;68
2;2;112;PREFEITO;95;3
2;2;112;PREFEITO;96;9
2;2;113;PREFEITO;12;86
2;2;113;PREFEITO;20;74
2;2;113;PREFEITO;95;4
2;2;113;PREFEITO;96;6
2;2;114;PREFEITO;12;108
2;2;114;PREFEITO;20;66
2;2;114;PREFEITO;95;5
2;2;114;PREFEITO;96;5
2;2;115;PREFEITO;12;103
2;2;115;PREFEITO;20;71
2;2;115;PREFEITO;95;4
2;2;115;PREFEITO;96;12
2;2;116;PREFEITO;12;96
2;2;116;PREFEITO;20;69
2;2;116;PREFEITO;95;9
2;2;116;PREFEITO;96;11
2;2;117;PREFEITO;12;95
2;2;117;PREFEITO;20;58
2;2;117;PREFEITO;95;4
2;2;117;PREFEITO;96;6
2;2;118;PREFEITO;12;106
2;2;118;PREFEITO;20;69
2;2;118;PREFEITO;95;6
2;2;118;PREFEITO;96;11
2;2;119;PREFEITO;12;110
2;2;119;PREFEITO;20;55
2;2;119;PREFEITO;95;6
2;2;119;PREFEITO;96;6
2;2;120;PREFEITO;12;102
2;2;120;PREFEITO;20;66
2;2;120;PREFEITO;95;7
2;2;120;PREFEITO;96;5
2;2;121;PREFEITO;12;171
2;2;121;PREFEITO;20;119
2;2;121;PREFEITO;95;3
2;2;121;PREFEITO;96;16
2;2;122;PREFEITO;12;182
2;2;122;PREFEITO;20;113
2;2;122;PREFEITO;95;10
2;2;122;PREFEITO;96;8
2;2;123;PREFEITO;12;136
2;2;123;PREFEITO;20;120
2;2;123;PREFEITO;95;7
2;2;123;PREFEITO;96;7
2;2;124;PREFEITO;12;129
2;2;124;PREFEITO;20;113
2;2;124;PREFEITO;95;2
2;2;124;PREFEITO;96;10
2;2;125;PREFEITO;12;133
2;2;125;PREFEITO;20;110
2;2;125;PREFEITO;95;5
2;2;125;PREFEITO;96;8
2;2;126;PREFEITO;12;135
2;2;126;PREFEITO;20;110
2;2;126;PREFEITO;95;11
2;2;126;PREFEITO;96;11
2;2;127;PREFEITO;12;142
2;2;127;PREFEITO;20;107
2;2;127;PREFEITO;95;7
2;2;127;PREFEITO;96;10
2;2;128;PREFEITO;12;147
2;2;128;PREFEITO;20;98
2;2;128;PREFEITO;95;5
2;2;128;PREFEITO;96;11
2;2;129;PREFEITO;12;155
2;2;129;PREFEITO;20;100
2;2;129;PREFEITO;95;5
2;2;129;PREFEITO;96;8
2;2;130;PREFEITO;12;150
2;2;130;PREFEITO;20;92
2;2;130;PREFEITO;95;9
2;2;130;PREFEITO;96;6
2;2;131;PREFEITO;12;151
2;2;131;PREFEITO;20;88
2;2;131;PREFEITO;95;10
2;2;131;PREFEITO;96;8
2;174;247;PREFEITO;96;7
2;174;248;PREFEITO;12;163
2;174;248;PREFEITO;20;133
2;174;248;PREFEITO;95;3
2;174;248;PREFEITO;96;13
2;174;249;PREFEITO;12;119
2;174;249;PREFEITO;20;154
2;174;249;PREFEITO;95;5
2;174;249;PREFEITO;96;12
2;174;250;PREFEITO;12;137
2;174;250;PREFEITO;20;95
2;174;250;PREFEITO;95;11
2;174;250;PREFEITO;96;11
2;174;251;PREFEITO;12;88
2;174;251;PREFEITO;20;120
2;174;251;PREFEITO;95;10
2;174;251;PREFEITO;96;5
2;174;252;PREFEITO;12;132
2;174;252;PREFEITO;20;90
2;174;252;PREFEITO;95;3
2;174;252;PREFEITO;96;14
2;174;253;PREFEITO;12;128
2;174;253;PREFEITO;20;118
2;174;253;PREFEITO;95;9
2;174;253;PREFEITO;96;4
2;174;254;PREFEITO;12;121
2;174;254;PREFEITO;20;98
2;174;254;PREFEITO;95;6
2;174;254;PREFEITO;96;11
2;1;577;PREFEITO;20;98
2;1;577;PREFEITO;95;6
2;1;577;PREFEITO;96;19
2;1;578;PREFEITO;12;102
2;1;578;PREFEITO;20;134
2;1;578;PREFEITO;95;11
2;1;578;PREFEITO;96;4
2;1;579;PREFEITO;12;153
2;1;579;PREFEITO;20;117
2;1;579;PREFEITO;95;5
2;1;579;PREFEITO;96;13
2;1;580;PREFEITO;12;199
2;1;580;PREFEITO;20;92
2;1;580;PREFEITO;95;8
2;1;580;PREFEITO;96;17
2;1;581;PREFEITO;12;195
2;1;581;PREFEITO;20;101
2;1;581;PREFEITO;95;10
2;1;581;PREFEITO;96;16
2;1;582;PREFEITO;12;218
2;1;582;PREFEITO;20;43
2;1;582;PREFEITO;95;5
2;1;582;PREFEITO;96;31
2;1;583;PREFEITO;12;236
2;1;583;PREFEITO;20;68
2;1;583;PREFEITO;95;6
2;1;583;PREFEITO;96;15
2;1;584;PREFEITO;12;154
2;1;584;PREFEITO;20;99
2;1;584;PREFEITO;95;5
2;1;584;PREFEITO;96;13
2;1;585;PREFEITO;12;134
2;1;585;PREFEITO;20;122
2;1;585;PREFEITO;95;10
2;1;585;PREFEITO;96;14
2;1;586;PREFEITO;12;205
2;1;586;PREFEITO;20;65
2;1;586;PREFEITO;95;8
2;1;586;PREFEITO;96;21
2;1;587;PREFEITO;12;131
2;1;587;PREFEITO;20;143
2;1;587;PREFEITO;95;12
2;1;587;PREFEITO;96;17
2;1;588;PREFEITO;12;183
2;1;588;PREFEITO;20;108
2;1;588;PREFEITO;95;11
2;1;588;PREFEITO;96;15
2;1;589;PREFEITO;12;225
2;1;589;PREFEITO;20;74
2;1;589;PREFEITO;95;12
2;1;589;PREFEITO;96;16
2;1;590;PREFEITO;12;223
2;1;590;PREFEITO;20;46
2;1;590;PREFEITO;95;8
2;1;590;PREFEITO;96;16
2;1;591;PREFEITO;12;164
2;1;591;PREFEITO;20;126
2;1;591;PREFEITO;95;9
2;1;591;PREFEITO;96;11
2;175;392;PREFEITO;12;151
2;175;392;PREFEITO;20;168
2;175;392;PREFEITO;95;12
2;175;392;PREFEITO;96;12
2;175;393;PREFEITO;12;123
2;175;393;PREFEITO;20;200
2;175;393;PREFEITO;95;9
2;175;393;PREFEITO;96;8
2;175;394;PREFEITO;12;112
2;175;394;PREFEITO;20;212
2;175;394;PREFEITO;95;10
2;175;394;PREFEITO;96;5
2;175;395;PREFEITO;12;130
2;175;395;PREFEITO;20;186
2;175;395;PREFEITO;95;8
2;175;395;PREFEITO;96;9
2;175;396;PREFEITO;12;143
2;175;396;PREFEITO;20;205
2;175;396;PREFEITO;95;7
2;175;396;PREFEITO;96;6
2;175;397;PREFEITO;12;163
2;175;397;PREFEITO;20;162
2;175;397;PREFEITO;95;7
2;175;397;PREFEITO;96;12
2;175;398;PREFEITO;12;116
2;175;398;PREFEITO;20;225
2;175;398;PREFEITO;95;5
2;175;398;PREFEITO;96;8
2;175;399;PREFEITO;12;129
2;175;399;PREFEITO;20;185
2;175;399;PREFEITO;95;4
2;175;399;PREFEITO;96;10
2;175;400;PREFEITO;12;134
2;175;400;PREFEITO;20;202
2;175;400;PREFEITO;95;8
2;175;400;PREFEITO;96;15
2;175;401;PREFEITO;12;120
2;175;401;PREFEITO;20;200
2;175;401;PREFEITO;95;2
2;175;401;PREFEITO;96;9
2;175;402;PREFEITO;12;82
2;175;402;PREFEITO;20;219
2;175;402;PREFEITO;95;8
2;175;402;PREFEITO;96;5
2;175;403;PREFEITO;12;68
2;175;403;PREFEITO;20;125
2;175;403;PREFEITO;95;5
2;175;403;PREFEITO;96;3
2;175;404;PREFEITO;12;90
2;175;404;PREFEITO;20;187
2;175;404;PREFEITO;95;9
2;175;404;PREFEITO;96;14
2;175;405;PREFEITO;12;100
2;175;405;PREFEITO;20;208
2;175;405;PREFEITO;95;4
2;175;405;PREFEITO;96;4
2;175;406;PREFEITO;12;187
2;175;406;PREFEITO;20;129
2;175;406;PREFEITO;95;5
2;175;406;PREFEITO;96;9
2;175;407;PREFEITO;12;105
2;175;407;PREFEITO;20;167
2;175;407;PREFEITO;95;6
2;175;407;PREFEITO;96;5
2;175;408;PREFEITO;12;116
2;175;408;PREFEITO;20;180
2;175;408;PREFEITO;95;7
2;175;408;PREFEITO;96;9
2;175;409;PREFEITO;12;120
2;175;409;PREFEITO;20;150
2;175;409;PREFEITO;95;11
2;175;409;PREFEITO;96;7
2;175;410;PREFEITO;12;116
2;175;410;PREFEITO;20;209
2;175;410;PREFEITO;95;7
2;175;410;PREFEITO;96;8
2;175;411;PREFEITO;12;110
2;175;411;PREFEITO;20;204
2;175;411;PREFEITO;95;3
2;175;411;PREFEITO;96;7
2;175;412;PREFEITO;12;120
2;175;412;PREFEITO;20;171
2;175;412;PREFEITO;95;5
2;175;412;PREFEITO;96;7
2;175;413;PREFEITO;12;104
2;175;413;PREFEITO;20;175
2;175;413;PREFEITO;95;7
2;175;413;PREFEITO;96;6
2;175;414;PREFEITO;12;99
2;175;414;PREFEITO;20;115
2;175;414;PREFEITO;95;5
2;175;414;PREFEITO;96;6
2;175;415;PREFEITO;12;93
2;175;415;PREFEITO;20;136
2;175;415;PREFEITO;95;5
2;175;415;PREFEITO;96;10
2;175;416;PREFEITO;12;72
2;175;416;PREFEITO;20;134
2;175;416;PREFEITO;95;3
2;175;416;PREFEITO;96;7
2;175;417;PREFEITO;12;20
2;175;417;PREFEITO;20;45
2;175;417;PREFEITO;95;1
2;175;417;PREFEITO;96;1
2;175;418;PREFEITO;12;68
2;175;418;PREFEITO;20;83
2;175;418;PREFEITO;95;8
2;175;418;PREFEITO;96;3
2;175;419;PREFEITO;12;63
2;175;419;PREFEITO;20;181
2;175;419;PREFEITO;95;6
2;175;419;PREFEITO;96;9
2;175;420;PREFEITO;12;11
2;175;420;PREFEITO;20;37
2;175;420;PREFEITO;95;3
2;175;420;PREFEITO;96;3
2;175;421;PREFEITO;12;31
2;175;421;PREFEITO;20;67
2;175;421;PREFEITO;95;4
2;175;421;PREFEITO;96;3
2;175;422;PREFEITO;12;24
2;175;422;PREFEITO;20;44
2;175;422;PREFEITO;95;5
2;175;422;PREFEITO;96;5
2;176;1;PREFEITO;12;78
2;176;1;PREFEITO;20;55
2;176;1;PREFEITO;95;3
2;176;1;PREFEITO;96;3
2;176;2;PREFEITO;12;132
2;176;2;PREFEITO;20;122
2;176;2;PREFEITO;95;6
2;176;2;PREFEITO;96;5
2;176;3;PREFEITO;12;142
2;176;3;PREFEITO;20;124
2;176;3;PREFEITO;95;7
2;176;3;PREFEITO;96;8
2;176;4;PREFEITO;12;132
2;176;4;PREFEITO;20;130
2;176;4;PREFEITO;95;2
2;176;4;PREFEITO;96;9
2;176;5;PREFEITO;12;60
2;176;5;PREFEITO;20;23
2;176;5;PREFEITO;95;6
2;176;5;PREFEITO;96;1
2;176;6;PREFEITO;12;77
2;176;6;PREFEITO;20;30
2;176;6;PREFEITO;96;3
2;176;7;PREFEITO;12;73
2;176;7;PREFEITO;20;31
2;176;7;PREFEITO;95;1
2;176;8;PREFEITO;12;68
2;176;8;PREFEITO;20;27
2;176;8;PREFEITO;95;5
2;176;8;PREFEITO;96;5
2;176;9;PREFEITO;12;115
2;176;9;PREFEITO;20;54
2;176;9;PREFEITO;95;11
2;176;9;PREFEITO;96;8
2;176;10;PREFEITO;12;124
2;176;10;PREFEITO;20;49
2;176;10;PREFEITO;95;9
2;176;10;PREFEITO;96;12
2;176;11;PREFEITO;12;120
2;176;11;PREFEITO;20;44
2;176;11;PREFEITO;95;6
2;176;11;PREFEITO;96;4
2;176;12;PREFEITO;12;103
2;176;12;PREFEITO;20;55
2;176;12;PREFEITO;95;3
2;2;132;PREFEITO;12;147
2;2;132;PREFEITO;20;103
2;2;132;PREFEITO;95;5
2;2;132;PREFEITO;96;10
2;2;133;PREFEITO;12;152
2;2;133;PREFEITO;20;96
2;2;133;PREFEITO;95;5
2;2;133;PREFEITO;96;11
2;2;134;PREFEITO;12;137
2;2;134;PREFEITO;20;119
2;2;134;PREFEITO;95;6
2;2;134;PREFEITO;96;7
2;2;185;PREFEITO;12;157
2;2;185;PREFEITO;20;50
2;2;185;PREFEITO;95;4
2;2;185;PREFEITO;96;20
2;2;186;PREFEITO;12;163
2;2;186;PREFEITO;20;47
2;2;186;PREFEITO;95;6
2;2;186;PREFEITO;96;12
2;2;187;PREFEITO;12;157
2;2;187;PREFEITO;20;49
2;2;187;PREFEITO;95;3
2;2;187;PREFEITO;96;10
2;2;188;PREFEITO;12;140
2;2;188;PREFEITO;20;52
2;2;188;PREFEITO;95;4
2;2;188;PREFEITO;96;26
2;2;189;PREFEITO;12;149
2;2;189;PREFEITO;20;58
2;2;189;PREFEITO;95;3
2;4;205;PREFEITO;12;113
2;4;205;PREFEITO;20;60
2;4;205;PREFEITO;95;3
2;4;205;PREFEITO;96;8
2;4;206;PREFEITO;12;188
2;4;206;PREFEITO;20;86
2;4;206;PREFEITO;95;6
2;4;206;PREFEITO;96;10
2;4;207;PREFEITO;12;202
2;4;207;PREFEITO;20;80
2;4;207;PREFEITO;95;11
2;4;207;PREFEITO;96;8
2;4;208;PREFEITO;12;185
2;4;208;PREFEITO;20;95
2;4;208;PREFEITO;95;4
2;4;208;PREFEITO;96;5
2;4;209;PREFEITO;12;176
2;4;209;PREFEITO;20;112
2;4;209;PREFEITO;95;7
2;4;209;PREFEITO;96;7
2;4;210;PREFEITO;12;186
2;4;210;PREFEITO;20;85
2;4;210;PREFEITO;95;4
2;4;210;PREFEITO;96;13
2;4;211;PREFEITO;12;123
2;4;211;PREFEITO;20;55
2;4;211;PREFEITO;95;4
2;4;211;PREFEITO;96;6
2;4;212;PREFEITO;12;166
2;4;212;PREFEITO;20;93
2;4;212;PREFEITO;95;7
2;4;212;PREFEITO;96;17
2;176;12;PREFEITO;96;9
2;176;13;PREFEITO;12;128
2;176;13;PREFEITO;20;58
2;176;13;PREFEITO;95;3
2;176;13;PREFEITO;96;10
2;176;14;PREFEITO;12;124
2;176;14;PREFEITO;20;50
2;176;14;PREFEITO;95;8
2;176;14;PREFEITO;96;12
2;176;15;PREFEITO;12;137
2;176;15;PREFEITO;20;40
2;176;15;PREFEITO;95;6
2;176;15;PREFEITO;96;9
2;176;16;PREFEITO;12;116
2;176;16;PREFEITO;20;53
2;176;16;PREFEITO;95;9
2;176;16;PREFEITO;96;14
2;175;197;PREFEITO;12;121
2;175;197;PREFEITO;20;163
2;175;197;PREFEITO;95;7
2;175;197;PREFEITO;96;8
2;175;198;PREFEITO;12;129
2;175;198;PREFEITO;20;114
2;175;198;PREFEITO;95;3
2;175;198;PREFEITO;96;6
2;175;199;PREFEITO;12;122
2;175;199;PREFEITO;20;180
2;175;199;PREFEITO;95;6
2;175;199;PREFEITO;96;8
2;175;200;PREFEITO;12;133
2;175;200;PREFEITO;20;167
2;175;200;PREFEITO;95;8
2;175;200;PREFEITO;96;4
2;175;201;PREFEITO;12;110
2;175;201;PREFEITO;20;173
2;175;201;PREFEITO;95;8
2;175;201;PREFEITO;96;12
2;175;202;PREFEITO;12;115
2;175;202;PREFEITO;20;130
2;175;202;PREFEITO;95;6
2;175;202;PREFEITO;96;5
2;175;203;PREFEITO;12;126
2;175;203;PREFEITO;20;164
2;175;203;PREFEITO;95;6
2;175;203;PREFEITO;96;3
2;175;204;PREFEITO;12;82
2;175;204;PREFEITO;20;82
2;175;204;PREFEITO;95;4
2;175;204;PREFEITO;96;7
2;175;205;PREFEITO;12;109
2;175;205;PREFEITO;20;154
2;175;205;PREFEITO;95;6
2;175;205;PREFEITO;96;5
2;175;206;PREFEITO;12;143
2;175;206;PREFEITO;20;151
2;175;206;PREFEITO;95;11
2;175;206;PREFEITO;96;5
2;3;572;PREFEITO;12;149
2;3;572;PREFEITO;20;162
2;3;572;PREFEITO;95;5
2;3;572;PREFEITO;96;6
2;3;573;PREFEITO;12;134
2;3;573;PREFEITO;20;160
2;3;573;PREFEITO;95;2
2;3;573;PREFEITO;96;9
2;3;574;PREFEITO;12;66
2;3;574;PREFEITO;20;85
2;3;574;PREFEITO;95;8
2;3;574;PREFEITO;96;5
2;3;575;PREFEITO;12;169
2;3;575;PREFEITO;20;116
2;3;575;PREFEITO;95;11
2;3;575;PREFEITO;96;12
2;3;576;PREFEITO;12;170
2;3;576;PREFEITO;20;79
2;3;576;PREFEITO;95;2
2;3;576;PREFEITO;96;16
2;3;577;PREFEITO;12;123
2;3;577;PREFEITO;20;123
2;3;577;PREFEITO;95;6
2;3;577;PREFEITO;96;12
2;3;578;PREFEITO;12;122
